LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
118683.99428558456,Male,1,2,20-40,-1,0,2,0,2,-2,76197.15727234018,2440.4303186339675,496.1815021620172,11795.390385346234,-55.11886135099985,806.2129971246326,1188.3775602734388,516.2224820295833,74.78136488672328,-22.046488882447647,-57.54206770776679,2864.824452546426,1
58206.17194296874,Male,3,2,20-40,0,0,0,0,0,0,61291.18487227133,45160.89290357123,3332.401874066569,34753.24677914684,65336.20028307913,25542.609252861283,-1.1299041859367662,1936.606347451856,1428.7845547883503,431.71009404076347,1662.0741309645157,740.2459213453797,0
25492.109986877906,Male,3,1,40+,2,2,2,2,0,0,13091.30982079086,13217.38024488686,9687.347030284896,35201.24657340608,32719.997810376542,15963.78363153777,801.2813518309651,1103.8404838645483,1090.3002454802272,-315.2447925287206,876.3903677692743,1426.015828256919,1
18966.89948468064,Male,2,2,20-40,8,2,6,5,4,3,210748.41858924745,853.2404562525527,-997.8921196864828,154853.86377361667,10190.966305553377,4902.717583878048,529.6814972664267,-444.6741253628022,133.8641493727979,168.34295943086522,-210.32805140071068,-58.37329107533105,1
11375.882613402326,Male,2,1,20-40,2,2,2,0,0,-1,11651.319507820948,14290.698245128417,9735.873770745737,767.7166565480597,1210.2022019680835,-129.78764342444447,2810.8411816030703,338.56164864821494,1584.5534284847854,-1906.702529080104,1342.4848148874148,957.138957524516,1
66578.72743227465,Male,2,1,20-40,-1,-1,-1,-1,0,-1,212.4461710737694,1196.6625679926708,297.53578884836134,33.16415123976026,1715.970726931098,1811.62722789682,744.2966247770837,275.8841766640984,160.58682372507025,530.2077414466268,1101.7617637282697,311.9976233911143,0
77411.50021049286,Female,2,1,40+,-1,-1,-1,-1,-1,-1,155.5948338163439,2400.4882042727395,1030.211220421709,1390.1996083526735,682.768579745899,1559.5777366299894,1211.9582998765843,1425.4083776500297,1288.59145990515,1062.7610087950256,1377.3108147543994,279.42735457930195,0
9108.046540959094,Male,2,1,40+,2,-1,2,2,2,-1,5421.196657825922,22239.82438699817,27812.80650016492,16968.183171418306,12342.85434698837,14378.800530328856,4716.291102229736,2421.5642007702,600.9844672566337,934.2590387377882,8003.836703614424,672.6482485908764,1
126948.79771479427,Male,2,1,20-40,6,4,0,3,0,0,92858.348295524,61304.595783792814,48949.98580993238,46992.652393323806,53129.89730207901,53023.54335910821,-224.82250273472016,1096.9373093402903,-279.4566387989414,-146.16128964911582,299.6706684857893,4066.549961328504,0
87335.3741030429,Male,1,1,20-40,2,2,4,2,2,2,45253.48046756959,39375.95889592588,51591.02259305531,42606.441198125394,52684.691891065806,310943.5942116911,384.26498848412086,338.8201031132959,872.2386260645031,10059.999071675427,-32.18875877068214,10026.96168067335,1
224632.5714750497,Male,1,1,20-40,-2,-2,-2,-2,-2,-2,1019.62683070426,992.2886110672946,629.5185283067558,-299.9416570378643,-2.515501199534583,-25.65982234503349,38.81894363233778,132.91362934062602,-73.55000007761112,-489.6981647545552,-49.59616195771687,-106.2529467105827,0
7611.057539602147,Male,2,0,20-40,0,0,0,0,0,0,26819.32434494194,27381.11842674852,19451.82999133556,16784.332413030246,21953.04276247207,30763.007450185098,4403.881109699497,2476.1132434884776,2817.343394238628,1218.2618409597449,1026.789822399698,2977.289507663364,1
134798.0565678762,Male,2,2,20-40,-1,2,2,-1,2,2,5340.261878359093,74860.21033326571,80141.18206836318,11595.454275678992,43175.12171003351,93852.22781159234,3170.032814228897,1456.8133345622457,2144.0968931985626,5148.853474086963,1694.8728454208815,42.4664288026845,1
487935.52277986,Male,3,1,20-40,-2,-2,-2,0,0,-1,344.22414087381253,46885.65168832919,42340.90760224675,37563.86414032611,68647.96828054468,7801.54188186686,606.7945864694979,41621.85955548236,4182.587018853502,45940.151976573565,82084.29916096963,2775.537726126189,0
15836.785665339488,Male,2,1,20-40,8,4,6,4,3,3,41682.3651710808,21657.43681048925,28638.927738271068,31973.745259553303,27531.11613425998,42734.79059286034,-603.796182662344,206.8827046408252,1708.6559529607737,-63.29991984621239,-197.49987594308504,-128.6366756575065,1
111926.83661690196,Male,2,1,20-40,0,0,0,4,0,2,135368.62863424074,101665.96018692647,138665.3514536101,64853.32625385257,100973.10114094555,103435.04475704618,1120.2290445984927,5945.008273646545,-117.93285247324832,11138.447480350724,-0.0932083557779464,9612.245500728795,1
124663.878683539,Male,3,1,20-40,0,3,0,0,2,0,44349.55499195065,27638.681195715828,46579.091368466834,37579.38204881407,52510.29064135082,49775.67728303082,2295.26463878148,3106.4930201598995,800.7051471767445,1848.0074952065768,887.6071804750695,523.4299746487347,1
62204.17670353012,Male,1,1,20-40,0,0,0,-1,-1,-1,90841.33804487876,52479.63386430857,40285.21124320623,2748.79131999782,10162.786029522402,4966.959140341218,3846.199618327521,2123.1253819701283,1539.9801953344836,519.5465691892454,2886.760787320084,1866.9920781130552,0
