LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
307659.0090722879,Male,2,1,40+,0,0,0,0,0,0,679273.9603626677,514753.1501639012,400358.0493682622,288992.31662382494,300761.40563175303,390131.3389901096,21403.537661174065,10817.186786470098,12323.979194451746,17810.543984546573,14111.473865836026,9116.890334098454,0
22851.828995405,Male,2,2,40+,3,2,2,2,2,2,19793.634025792053,23184.118993749413,15282.22139702922,26153.271523627074,23324.29970506562,34191.51038239313,337.8712975515077,1383.1571384344074,1086.3735449542755,1278.8978085337435,1014.8209285216764,1555.3678771221175,0
73366.01142574514,Male,2,1,20-40,0,0,0,0,0,-1,51433.06597550656,149538.31567937456,83207.94615724383,105931.36070545198,87469.04132360511,43708.30518283423,10644.40046093827,-754.1244573058966,945.4017502538134,213.1743571245103,75.32252430649262,1889.3899114781304,1
533288.1931785756,Female,4,1,20-40,0,0,0,0,0,0,315192.3341083664,336134.67637550744,354430.2924362896,261365.63724656188,453245.27392036375,310604.5378553604,8209.165203619265,9533.052861587916,14331.274505948397,12700.24434613247,30702.081041477788,3703.515107358109,0
21644.607406679144,Male,2,2,20-40,3,2,2,2,2,0,3221.593903461505,4185.11381029961,-342.08731617295314,14027.656114599486,9347.090838604665,1887.177271314721,192.4628833076547,734.1616240462786,-4.7651042276368685,81.62354246468703,-147.867614943407,-62.929792686363726,1
236507.68317997243,Male,1,1,40+,-1,-1,-1,-1,-1,-1,14391.128668189453,18187.236252366783,22217.447351867457,19282.99424746403,20228.428962622154,8045.802409375864,16494.924926406307,13713.32152145034,7130.4112178684345,19316.56138924649,20830.187706478457,66847.89585797425,0
481153.45918548,Female,3,1,40+,0,0,0,0,0,0,428273.809949226,361219.2208453423,188952.53487542263,285759.70799388946,384399.1073241264,253775.8340442696,4966.454728309273,63981.11071978226,3488.9062609519992,1327.7812244898764,7797.922144402376,12589.540003430597,0
69485.21331388268,Female,2,1,20-40,1,-1,-1,-1,-1,-1,617.387929073736,580.1192014284734,-23.26539541162947,388.301509290591,-43.06633534460923,645.6475227430589,405.07527999560864,271.9871216354602,-84.43826020308018,42.375422133001,4236.592221029168,38.01090494464663,0
26805.684918166568,Male,2,1,40+,8,4,6,4,4,0,51307.52098573346,26702.26750745737,44516.32303435604,40590.170081699616,30178.06678153635,34587.28759873557,-846.9854285383163,495.8335666643859,218.00541362977413,-330.2038573364308,1911.1909390374951,1805.4606211283465,1
142626.9508850652,Female,2,1,40+,-1,-2,-2,-2,-2,-2,-317.8056914582942,1615.812282586386,294.281119783666,188.15865306704768,-251.83701465467823,482.0387085584331,-326.20316022914074,209.70093730029487,19706.46305032482,34.21725823463106,238.13653878754104,1.2479842214919472,0
131088.8909368849,Female,2,1,40+,-1,-1,-1,0,-1,-1,4656.600438145819,10396.32997680451,-176.57930004666957,225.8271432357912,-1005.7570252263836,477.1536861068587,6802.5865362320255,2466.882202128919,580.2072853870966,-96.34686172217596,7919.334383779806,-112.5384470668398,0
231004.04830698093,Female,1,2,40+,-2,-2,-2,-2,-2,-2,11070.65341788874,9783.048175930218,15223.317755081416,24602.429438544383,992.4594252679768,1531.097576295649,22305.84121783312,25793.7895708774,4942.77353643049,44.19643448275593,-165.69459469132457,616.694960208077,0
128646.0318787066,Female,2,1,20-40,0,4,0,2,2,0,98738.25588111134,120082.19513556274,67435.90640612741,66806.82060067006,67555.6282521215,63087.51062543597,6628.646268959019,3797.751042332605,2766.250600700015,-317.9547272361233,2826.818035940805,3594.8308622248,0
192135.14947051488,Female,1,1,40+,-2,-2,-2,-2,-2,-2,34902.53558062343,121.68285151302187,42811.85453533067,4027.5502164722975,980.5221521119254,7393.540376683036,329.04637611311284,10206.43328928811,368.6306324122911,14.535580994691712,2534.801604437123,58095.05474438682,0
225924.3085064444,Male,3,2,20-40,2,0,2,2,2,6,173218.2974175578,203517.15015971303,140067.5665816953,303051.3787924404,174102.97523495482,175177.86746963576,10821.43440616339,46866.864823455326,7546.013643715259,188.5835721664547,149.07340903780002,4063.895390931284,1
92434.34076591844,Female,2,2,20-40,0,0,0,0,0,0,14834.789842963011,55412.09788337179,12525.658817333557,205448.95263270105,5999.28954264952,4224.045987482643,2178.5782031386825,4644.169792742193,894.6420384106857,1050.416119300745,3773.7479201888336,2750.812343036044,0
140104.14640692182,Female,1,1,20-40,1,-2,-2,-2,-2,-2,203.7701844595597,1370.4099581903977,402.619945254714,-369.9687755035669,960.7149680595916,634.7920857904163,248.05259476436825,506.3690383256515,4371.449973162544,1207.860753726986,1019.9246079142512,32.296706225288204,0
44729.01848388409,Male,3,1,20-40,0,-1,0,0,0,0,30741.250037962312,14589.48550616756,7693.944825289192,8185.771661221735,18132.932869783064,13191.091498901029,2190.4743912793465,1882.88164197944,1116.047172350316,32277.390671274065,981.0678867716996,749.3163096412933,1
47232.86343460907,Female,3,1,40+,8,3,3,4,3,0,31170.640424691395,28209.568728390965,17084.315558073158,36279.47296059717,53894.242998002046,51537.039965626005,273.817198239282,1349.9952521146429,207.57682362252075,86.45692347795801,11.706477822608676,1893.2446307231933,1
13210.986476286516,Male,3,1,20-40,8,7,6,5,4,3,401957.41025619576,31241.876471086565,49344.18639070352,32387.223728157107,30593.02903841816,72913.8422977901,-335.40741730114075,-1204.7752337661923,1057.1651729788473,-25.58550851457659,167.17244453939594,86.0394235229343,1
194326.73589720004,Female,2,1,40+,0,0,0,0,0,-1,5938.693662634083,11650.841446716027,4518.817769170168,3866.7132171429903,-248.62961114000404,12894.492915434636,10143.037323490258,4030.603306955631,2714.6663415326234,3056.3191614070665,6893.766534625655,3733.3841006406446,0
218443.95919832675,Female,2,1,20-40,0,0,0,0,0,0,56957.52918064306,179144.3814713157,127914.3614570609,299775.3322650961,316192.6580875002,155282.23765111863,8135.737775037737,1578.4416815732295,7413.728686008303,500.2343505841013,3634.64996697682,4596.316385742761,0
16241.291793496017,Male,2,2,40+,1,2,3,4,2,0,23796.763831431606,19792.14034489909,23067.86721703293,21761.88408236425,28989.68783413217,19359.087474267813,242.47866718378705,1401.0021809254229,759.9794295014212,103.119938942302,451.6354621632877,884.6909699325724,1
